"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","TAXINCOME","TOT","PC_GDP","A","2006",9.68,
"IRL","TAXINCOME","TOT","PC_GDP","A","2007",9.626,
"IRL","TAXINCOME","TOT","PC_GDP","A","2008",9.126,
"IRL","TAXINCOME","TOT","PC_GDP","A","2009",8.98,
"IRL","TAXINCOME","TOT","PC_GDP","A","2010",8.762,
"IRL","TAXINCOME","TOT","PC_GDP","A","2011",9.132,
"IRL","TAXINCOME","TOT","PC_GDP","A","2012",9.61,
"IRL","TAXINCOME","TOT","PC_GDP","A","2013",9.487,
"IRL","TAXINCOME","TOT","PC_GDP","A","2014",9.436,
"IRL","TAXINCOME","TOT","PC_GDP","A","2015",7.505,
"IRL","TAXINCOME","TOT","PC_GDP","A","2016",7.604,
"IRL","TAXINCOME","TOT","PC_GDP","A","2017",7.207,
"IRL","TAXINCOME","TOT","PC_GDP","A","2018",7.02,
"IRL","TAXINCOME","TOT","PC_GDP","A","2019",6.943,
"IRL","TAXINCOME","TOT","PC_GDP","A","2020",6.61,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1965",16.667,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1966",17.666,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1967",18.877,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1968",18.058,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1969",17.276,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1970",18.284,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1971",22.935,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1972",22.51,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1973",23.459,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1974",22.483,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1975",25.179,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1976",25.765,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1977",27.616,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1978",28.518,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1979",29.851,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1980",31.977,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1981",31.293,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1982",29.794,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1983",29.466,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1984",30.752,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1985",31.287,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1986",32.643,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1987",34.65,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1988",34.789,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1989",31.731,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1990",33.11,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1991",33.499,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1992",33.309,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1993",33.366,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1994",32.733,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1995",31.978,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1996",31.863,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1997",32.489,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1998",31.878,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","1999",31.448,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2000",31.921,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2001",31.116,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2002",29.436,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2003",30.008,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2004",30.862,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2005",30.635,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2006",30.804,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2007",31.206,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2008",31.368,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2009",31.994,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2010",31.606,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2011",32.864,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2012",34.186,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2013",33.086,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2014",32.847,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2015",32.389,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2016",32.289,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2017",31.913,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2018",31.405,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2019",31.698,
"IRL","TAXINCOME","TOT","PC_TOT_TAX","A","2020",32.718,
"ITA","TAXINCOME","TOT","PC_GDP","A","1965",2.691,
"ITA","TAXINCOME","TOT","PC_GDP","A","1966",2.754,
"ITA","TAXINCOME","TOT","PC_GDP","A","1967",2.774,
"ITA","TAXINCOME","TOT","PC_GDP","A","1968",2.916,
"ITA","TAXINCOME","TOT","PC_GDP","A","1969",2.987,
"ITA","TAXINCOME","TOT","PC_GDP","A","1970",2.691,
"ITA","TAXINCOME","TOT","PC_GDP","A","1971",2.918,
"ITA","TAXINCOME","TOT","PC_GDP","A","1972",3.181,
"ITA","TAXINCOME","TOT","PC_GDP","A","1973",2.803,
"ITA","TAXINCOME","TOT","PC_GDP","A","1974",3.765,
"ITA","TAXINCOME","TOT","PC_GDP","A","1975",3.708,
"ITA","TAXINCOME","TOT","PC_GDP","A","1976",4.49,
"ITA","TAXINCOME","TOT","PC_GDP","A","1977",5.213,
"ITA","TAXINCOME","TOT","PC_GDP","A","1978",5.509,
"ITA","TAXINCOME","TOT","PC_GDP","A","1979",5.711,
"ITA","TAXINCOME","TOT","PC_GDP","A","1980",6.604,
"ITA","TAXINCOME","TOT","PC_GDP","A","1981",7.503,
"ITA","TAXINCOME","TOT","PC_GDP","A","1982",8.119,
"ITA","TAXINCOME","TOT","PC_GDP","A","1983",8.921,
"ITA","TAXINCOME","TOT","PC_GDP","A","1984",8.612,
"ITA","TAXINCOME","TOT","PC_GDP","A","1985",8.661,
"ITA","TAXINCOME","TOT","PC_GDP","A","1986",9.415,
"ITA","TAXINCOME","TOT","PC_GDP","A","1987",8.926,
"ITA","TAXINCOME","TOT","PC_GDP","A","1988",9.256,
"ITA","TAXINCOME","TOT","PC_GDP","A","1989",9.458,
"ITA","TAXINCOME","TOT","PC_GDP","A","1990",9.529,
"ITA","TAXINCOME","TOT","PC_GDP","A","1991",9.678,
"ITA","TAXINCOME","TOT","PC_GDP","A","1992",10.414,
"ITA","TAXINCOME","TOT","PC_GDP","A","1993",10.985,
"ITA","TAXINCOME","TOT","PC_GDP","A","1994",9.791,
"ITA","TAXINCOME","TOT","PC_GDP","A","1995",10.002,
"ITA","TAXINCOME","TOT","PC_GDP","A","1996",10.035,
"ITA","TAXINCOME","TOT","PC_GDP","A","1997",10.484,
"ITA","TAXINCOME","TOT","PC_GDP","A","1998",10.013,
"ITA","TAXINCOME","TOT","PC_GDP","A","1999",10.759,
"ITA","TAXINCOME","TOT","PC_GDP","A","2000",10.062,
"ITA","TAXINCOME","TOT","PC_GDP","A","2001",10.252,
"ITA","TAXINCOME","TOT","PC_GDP","A","2002",10.083,
"ITA","TAXINCOME","TOT","PC_GDP","A","2003",10.057,
"ITA","TAXINCOME","TOT","PC_GDP","A","2004",9.985,
"ITA","TAXINCOME","TOT","PC_GDP","A","2005",9.912,
"ITA","TAXINCOME","TOT","PC_GDP","A","2006",10.244,
"ITA","TAXINCOME","TOT","PC_GDP","A","2007",10.66,
"ITA","TAXINCOME","TOT","PC_GDP","A","2008",11.162,
"ITA","TAXINCOME","TOT","PC_GDP","A","2009",11.141,
"ITA","TAXINCOME","TOT","PC_GDP","A","2010",11.203,
"ITA","TAXINCOME","TOT","PC_GDP","A","2011",10.966,
"ITA","TAXINCOME","TOT","PC_GDP","A","2012",11.551,
"ITA","TAXINCOME","TOT","PC_GDP","A","2013",11.533,
"ITA","TAXINCOME","TOT","PC_GDP","A","2014",11.193,
"ITA","TAXINCOME","TOT","PC_GDP","A","2015",11.153,
"ITA","TAXINCOME","TOT","PC_GDP","A","2016",10.836,
"ITA","TAXINCOME","TOT","PC_GDP","A","2017",10.821,
"ITA","TAXINCOME","TOT","PC_GDP","A","2018",10.72,
"ITA","TAXINCOME","TOT","PC_GDP","A","2019",10.952,
"ITA","TAXINCOME","TOT","PC_GDP","A","2020",11.543,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1965",10.947,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1966",11.299,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1967",10.981,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1968",11.212,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1969",11.751,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1970",10.866,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1971",11.496,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1972",12.575,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1973",12.16,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1974",15.586,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1975",15.173,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1976",17.711,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1977",20.18,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1978",21.199,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1979",22.672,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1980",23.071,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1981",25.226,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1982",25.509,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1983",26.458,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1984",26.185,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1985",26.723,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1986",27.768,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1987",26.255,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1988",26.801,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1989",26.668,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1990",26.273,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1991",26.397,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1992",26.757,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1993",27.12,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1994",25.379,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1995",26.008,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1996",24.993,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1997",25.217,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1998",25.083,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","1999",26.374,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2000",24.83,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2001",25.544,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2002",25.451,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2003",25.172,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2004",25.455,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2005",25.384,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2006",25.318,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2007",25.646,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2008",26.835,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2009",26.544,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2010",26.865,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2011",26.337,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2012",26.483,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2013",26.314,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2014",25.835,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2015",25.962,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2016",25.654,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2017",25.818,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2018",25.692,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2019",25.82,
"ITA","TAXINCOME","TOT","PC_TOT_TAX","A","2020",26.9,
"JPN","TAXINCOME","TOT","PC_GDP","A","1965",3.743,
"JPN","TAXINCOME","TOT","PC_GDP","A","1966",3.55,
"JPN","TAXINCOME","TOT","PC_GDP","A","1967",3.624,
"JPN","TAXINCOME","TOT","PC_GDP","A","1968",3.719,
"JPN","TAXINCOME","TOT","PC_GDP","A","1969",3.789,
"JPN","TAXINCOME","TOT","PC_GDP","A","1970",3.993,
"JPN","TAXINCOME","TOT","PC_GDP","A","1971",4.412,
"JPN","TAXINCOME","TOT","PC_GDP","A","1972",4.832,
"JPN","TAXINCOME","TOT","PC_GDP","A","1973",5.487,
"JPN","TAXINCOME","TOT","PC_GDP","A","1974",5.013,
"JPN","TAXINCOME","TOT","PC_GDP","A","1975",4.729,
"JPN","TAXINCOME","TOT","PC_GDP","A","1976",4.813,
"JPN","TAXINCOME","TOT","PC_GDP","A","1977",4.687,
"JPN","TAXINCOME","TOT","PC_GDP","A","1978",5.027,
"JPN","TAXINCOME","TOT","PC_GDP","A","1979",5.478,
"JPN","TAXINCOME","TOT","PC_GDP","A","1980",5.842,
"JPN","TAXINCOME","TOT","PC_GDP","A","1981",6.134,
"JPN","TAXINCOME","TOT","PC_GDP","A","1982",6.366,
"JPN","TAXINCOME","TOT","PC_GDP","A","1983",6.527,
"JPN","TAXINCOME","TOT","PC_GDP","A","1984",6.284,
"JPN","TAXINCOME","TOT","PC_GDP","A","1985",6.414,
"JPN","TAXINCOME","TOT","PC_GDP","A","1986",6.727,
"JPN","TAXINCOME","TOT","PC_GDP","A","1987",6.677,
"JPN","TAXINCOME","TOT","PC_GDP","A","1988",6.535,
"JPN","TAXINCOME","TOT","PC_GDP","A","1989",7.011,
"JPN","TAXINCOME","TOT","PC_GDP","A","1990",7.702,
"JPN","TAXINCOME","TOT","PC_GDP","A","1991",7.619,
"JPN","TAXINCOME","TOT","PC_GDP","A","1992",6.844,
"JPN","TAXINCOME","TOT","PC_GDP","A","1993",6.938,
"JPN","TAXINCOME","TOT","PC_GDP","A","1994",5.946,
"JPN","TAXINCOME","TOT","PC_GDP","A","1995",5.672,
"JPN","TAXINCOME","TOT","PC_GDP","A","1996",5.321,
"JPN","TAXINCOME","TOT","PC_GDP","A","1997",5.495,
"JPN","TAXINCOME","TOT","PC_GDP","A","1998",4.96,
"JPN","TAXINCOME","TOT","PC_GDP","A","1999",4.669,
"JPN","TAXINCOME","TOT","PC_GDP","A","2000",5.334,
"JPN","TAXINCOME","TOT","PC_GDP","A","2001",5.221,
"JPN","TAXINCOME","TOT","PC_GDP","A","2002",4.512,
"JPN","TAXINCOME","TOT","PC_GDP","A","2003",4.226,
"JPN","TAXINCOME","TOT","PC_GDP","A","2004",4.398,
"JPN","TAXINCOME","TOT","PC_GDP","A","2005",4.722,
"JPN","TAXINCOME","TOT","PC_GDP","A","2006",4.909,
"JPN","TAXINCOME","TOT","PC_GDP","A","2007",5.311,
"JPN","TAXINCOME","TOT","PC_GDP","A","2008",5.384,
"JPN","TAXINCOME","TOT","PC_GDP","A","2009",5.131,
"JPN","TAXINCOME","TOT","PC_GDP","A","2010",4.885,
"JPN","TAXINCOME","TOT","PC_GDP","A","2011",4.99,
"JPN","TAXINCOME","TOT","PC_GDP","A","2012",5.195,
"JPN","TAXINCOME","TOT","PC_GDP","A","2013",5.491,
"JPN","TAXINCOME","TOT","PC_GDP","A","2014",5.666,
"JPN","TAXINCOME","TOT","PC_GDP","A","2015",5.705,
"JPN","TAXINCOME","TOT","PC_GDP","A","2016",5.629,
"JPN","TAXINCOME","TOT","PC_GDP","A","2017",5.817,
"JPN","TAXINCOME","TOT","PC_GDP","A","2018",6.019,
"JPN","TAXINCOME","TOT","PC_GDP","A","2019",5.901,
"JPN","TAXINCOME","TOT","PC_GDP","A","2020",6.023,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1965",21.679,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1966",21.219,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1967",21.076,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1968",21.345,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1969",21.361,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1970",21.459,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1971",23.355,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1972",24.765,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1973",25.935,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1974",23.112,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1975",23.903,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1976",23.392,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1977",22.206,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1978",22.152,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1979",23.717,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1980",24.31,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1981",24.876,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1982",25.341,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1983",25.554,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1984",24.462,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1985",24.744,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1986",25.041,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1987",24.094,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1988",23.203,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1989",24.66,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1990",27.815,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1991",27.853,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1992",26.467,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1993",26.847,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1994",23.781,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1995",22.332,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1996",20.998,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1997",21.35,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1998",19.638,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","1999",18.826,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2000",21.05,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2001",20.449,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2002",18.414,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2003",17.51,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2004",17.764,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2005",18.284,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2006",18.443,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2007",19.556,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2008",19.904,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2009",19.974,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2010",18.616,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2011",18.391,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2012",18.586,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2013",19.228,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2014",18.902,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2015",18.863,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2016",18.591,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2017",18.815,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2018",19.077,
"JPN","TAXINCOME","TOT","PC_TOT_TAX","A","2019",18.786,
"KOR","TAXINCOME","TOT","PC_GDP","A","1972",1.479,
"KOR","TAXINCOME","TOT","PC_GDP","A","1973",1.319,
"KOR","TAXINCOME","TOT","PC_GDP","A","1974",1.18,
"KOR","TAXINCOME","TOT","PC_GDP","A","1975",1.267,
"KOR","TAXINCOME","TOT","PC_GDP","A","1976",2.518,
"KOR","TAXINCOME","TOT","PC_GDP","A","1977",2.169,
"KOR","TAXINCOME","TOT","PC_GDP","A","1978",2.136,
"KOR","TAXINCOME","TOT","PC_GDP","A","1979",2.185,
"KOR","TAXINCOME","TOT","PC_GDP","A","1980",1.928,
"KOR","TAXINCOME","TOT","PC_GDP","A","1981",2.062,
"KOR","TAXINCOME","TOT","PC_GDP","A","1982",2.147,
"KOR","TAXINCOME","TOT","PC_GDP","A","1983",2.062,
"KOR","TAXINCOME","TOT","PC_GDP","A","1984",1.937,
"KOR","TAXINCOME","TOT","PC_GDP","A","1985",2.094,
"KOR","TAXINCOME","TOT","PC_GDP","A","1986",2.173,
"KOR","TAXINCOME","TOT","PC_GDP","A","1987",2.347,
"KOR","TAXINCOME","TOT","PC_GDP","A","1988",2.427,
"KOR","TAXINCOME","TOT","PC_GDP","A","1989",2.709,
"KOR","TAXINCOME","TOT","PC_GDP","A","1990",3.71,
"KOR","TAXINCOME","TOT","PC_GDP","A","1991",3.384,
"KOR","TAXINCOME","TOT","PC_GDP","A","1992",3.096,
"KOR","TAXINCOME","TOT","PC_GDP","A","1993",3.219,
"KOR","TAXINCOME","TOT","PC_GDP","A","1994",3.242,
"KOR","TAXINCOME","TOT","PC_GDP","A","1995",3.398,
"KOR","TAXINCOME","TOT","PC_GDP","A","1996",3.315,
"KOR","TAXINCOME","TOT","PC_GDP","A","1997",3.052,
"KOR","TAXINCOME","TOT","PC_GDP","A","1998",3.559,
"KOR","TAXINCOME","TOT","PC_GDP","A","1999",3.012,
"KOR","TAXINCOME","TOT","PC_GDP","A","2000",3.062,
"KOR","TAXINCOME","TOT","PC_GDP","A","2001",2.993,
"KOR","TAXINCOME","TOT","PC_GDP","A","2002",2.713,
"KOR","TAXINCOME","TOT","PC_GDP","A","2003",2.776,
"KOR","TAXINCOME","TOT","PC_GDP","A","2004",2.874,
"KOR","TAXINCOME","TOT","PC_GDP","A","2005",2.88,
"KOR","TAXINCOME","TOT","PC_GDP","A","2006",3.44,
"KOR","TAXINCOME","TOT","PC_GDP","A","2007",3.972,
"KOR","TAXINCOME","TOT","PC_GDP","A","2008",3.544,
"KOR","TAXINCOME","TOT","PC_GDP","A","2009",3.204,
"KOR","TAXINCOME","TOT","PC_GDP","A","2010",3.183,
"KOR","TAXINCOME","TOT","PC_GDP","A","2011",3.405,
"KOR","TAXINCOME","TOT","PC_GDP","A","2012",3.554,
"KOR","TAXINCOME","TOT","PC_GDP","A","2013",3.552,
"KOR","TAXINCOME","TOT","PC_GDP","A","2014",3.804,
"KOR","TAXINCOME","TOT","PC_GDP","A","2015",4.077,
"KOR","TAXINCOME","TOT","PC_GDP","A","2016",4.349,
"KOR","TAXINCOME","TOT","PC_GDP","A","2017",4.528,
"KOR","TAXINCOME","TOT","PC_GDP","A","2018",4.914,
"KOR","TAXINCOME","TOT","PC_GDP","A","2019",4.779,
"KOR","TAXINCOME","TOT","PC_GDP","A","2020",5.263,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1972",11.935,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1973",11.038,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1974",9.042,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1975",8.538,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1976",15.591,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1977",13.483,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1978",12.964,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1979",13.022,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1980",11.455,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1981",12.371,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1982",12.749,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1983",12.1,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1984",12.093,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1985",13.403,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1986",14.268,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1987",15.164,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1988",15.799,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1989",16.817,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1990",19.968,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1991",18.527,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1992",17.044,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1993",17.432,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1994",17.459,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1995",18.109,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1996",17.122,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1997",16.074,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1998",18.779,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","1999",15.659,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2000",14.637,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2001",14.116,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2002",12.728,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2003",12.623,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2004",13.573,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2005",13.297,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2006",15.2,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2007",16.737,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2008",15.029,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2009",14.204,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2010",14.224,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2011",14.693,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2012",14.995,
"KOR","TAXINCOME","TOT","PC_TOT_TAX","A","2013",15.349,
